candidate_id,proposed_url,page_type,cluster,parent_url,commercial_parent,primary_intent,secondary_intents,district,brand,series,model,condition,gsc_evidence,gsc_clicks,gsc_impressions,gsc_position,commercial_value,local_value,topical_value,unique_content,internal_link_value,positive_score,cannibalization_risk,doorway_risk,thin_content_risk,uniqueness_source,required_inlinks,recommended_outlinks,priority,release_wave,status,reason,locked_core_cluster,cluster_lock_state
B0-0320,/บริการ/รับซื้อโน้ตบุ๊ก-โดนน้ำ-อุบล/,condition,Condition,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อโน้ตบุ๊กโดนน้ำ อุบล,,,,,,โน้ตบุ๊กโดนน้ำ,4,0.0,0.0,,5,4,5,4,3,25,1,1,1,อาการเฉพาะ จุดตรวจ ความคุ้มค่าซ่อม/อะไหล่ ผลต่อราคา และรูปที่ต้องส่งแตกต่างจาก condition อื่น,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/; /วิธีประเมินราคา/,P2,W4,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0321,/บริการ/รับซื้อโน้ตบุ๊ก-บอดี้แตก-อุบล/,condition,Condition,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,รับซื้อโน้ตบุ๊กบอดี้แตก อุบล,,,,,,โน้ตบุ๊กบอดี้แตก,4,0.0,0.0,,5,4,5,4,3,25,1,1,1,อาการเฉพาะ จุดตรวจ ความคุ้มค่าซ่อม/อะไหล่ ผลต่อราคา และรูปที่ต้องส่งแตกต่างจาก condition อื่น,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/,/บริการ/รับซื้อโน้ตบุ๊ก-อุบล/; /วิธีประเมินราคา/,P2,W4,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0322,/บริการ/รับซื้อกล้อง-shutter-count-สูง-อุบล/,condition,Condition,/บริการ/รับซื้อกล้อง-อุบล/,/บริการ/รับซื้อกล้อง-อุบล/,รับซื้อกล้อง Shutter Count สูง อุบล,,,,,,กล้อง Shutter Count สูง,4,0.0,0.0,,5,4,5,4,3,25,1,1,1,อาการเฉพาะ จุดตรวจ ความคุ้มค่าซ่อม/อะไหล่ ผลต่อราคา และรูปที่ต้องส่งแตกต่างจาก condition อื่น,/บริการ/รับซื้อกล้อง-อุบล/,/บริการ/รับซื้อกล้อง-อุบล/; /วิธีประเมินราคา/,P2,W4,READY,Qualified architecture candidate; implement only with unique page content.,camera,LOCKED
B0-0323,/บริการ/รับซื้อกล้อง-จอเสีย-อุบล/,condition,Condition,/บริการ/รับซื้อกล้อง-อุบล/,/บริการ/รับซื้อกล้อง-อุบล/,รับซื้อกล้องจอเสีย อุบล,,,,,,กล้องจอเสีย,4,0.0,0.0,,5,4,5,4,3,25,1,1,1,อาการเฉพาะ จุดตรวจ ความคุ้มค่าซ่อม/อะไหล่ ผลต่อราคา และรูปที่ต้องส่งแตกต่างจาก condition อื่น,/บริการ/รับซื้อกล้อง-อุบล/,/บริการ/รับซื้อกล้อง-อุบล/; /วิธีประเมินราคา/,P2,W4,READY,Qualified architecture candidate; implement only with unique page content.,camera,LOCKED
B0-0324,/บริการ/รับซื้อเลนส์มีรา-อุบล/,condition,Condition,/บริการ/รับซื้อเลนส์กล้อง-อุบล/,/บริการ/รับซื้อเลนส์กล้อง-อุบล/,รับซื้อเลนส์กล้องมีรา อุบล,,,,,,เลนส์กล้องมีรา,4,0.0,0.0,,5,4,5,4,3,25,1,1,1,อาการเฉพาะ จุดตรวจ ความคุ้มค่าซ่อม/อะไหล่ ผลต่อราคา และรูปที่ต้องส่งแตกต่างจาก condition อื่น,/บริการ/รับซื้อเลนส์กล้อง-อุบล/,/บริการ/รับซื้อเลนส์กล้อง-อุบล/; /วิธีประเมินราคา/,P2,W4,READY,Qualified architecture candidate; implement only with unique page content.,camera_lens,LOCKED
B0-0325,/บริการ/รับซื้อมือถือ-วารินชำราบ/,local_service,Local/District×Service,/พื้นที่/warin-chamrap/,/บริการ/รับซื้อมือถือ-อุบล/,รับซื้อ มือถือ วารินชำราบ,,warin-chamrap,,,,,5,0.0,0.0,,5,5,4,4,3,26,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/warin-chamrap/; /บริการ/รับซื้อมือถือ-อุบล/,/บริการ/รับซื้อมือถือ-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P1,W5,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0326,/บริการ/รับซื้อคอมพิวเตอร์-วารินชำราบ/,local_service,Local/District×Service,/พื้นที่/warin-chamrap/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,รับซื้อ คอมพิวเตอร์ วารินชำราบ,,warin-chamrap,,,,,5,0.0,0.0,,5,5,4,4,3,26,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/warin-chamrap/; /บริการ/รับซื้อคอมพิวเตอร์-อุบล/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P1,W5,READY,Qualified architecture candidate; implement only with unique page content.,computer,LOCKED
B0-0327,/บริการ/รับซื้อ-ipad-วารินชำราบ/,local_service,Local/District×Service,/พื้นที่/warin-chamrap/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad วารินชำราบ,,warin-chamrap,,,,,5,0.0,0.0,,5,5,4,4,3,26,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/warin-chamrap/; /บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P1,W5,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
B0-0328,/บริการ/รับซื้อ-macbook-วารินชำราบ/,local_service,Local/District×Service,/พื้นที่/warin-chamrap/,/บริการ/รับซื้อ-macbook-อุบล/,รับซื้อ MacBook วารินชำราบ,,warin-chamrap,,,,,5,0.0,0.0,,5,5,4,4,3,26,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/warin-chamrap/; /บริการ/รับซื้อ-macbook-อุบล/,/บริการ/รับซื้อ-macbook-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P1,W5,READY,Qualified architecture candidate; implement only with unique page content.,notebook,LOCKED
B0-0329,/บริการ/รับซื้อ-iphone-เดชอุดม/,local_service,Local/District×Service,/พื้นที่/det-udom/,/บริการ/รับซื้อ-iphone-อุบล/,รับซื้อ iPhone เดชอุดม,,det-udom,,,,,5,0.0,0.0,,5,5,4,4,3,26,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/det-udom/; /บริการ/รับซื้อ-iphone-อุบล/,/บริการ/รับซื้อ-iphone-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P1,W5,READY,Qualified architecture candidate; implement only with unique page content.,mobile,LOCKED
B0-0330,/บริการ/รับซื้อคอมพิวเตอร์-เดชอุดม/,local_service,Local/District×Service,/พื้นที่/det-udom/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/,รับซื้อ คอมพิวเตอร์ เดชอุดม,,det-udom,,,,,5,0.0,0.0,,5,5,4,4,3,26,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/det-udom/; /บริการ/รับซื้อคอมพิวเตอร์-อุบล/,/บริการ/รับซื้อคอมพิวเตอร์-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P1,W5,READY,Qualified architecture candidate; implement only with unique page content.,computer,LOCKED
B0-0331,/บริการ/รับซื้อ-ipad-เดชอุดม/,local_service,Local/District×Service,/พื้นที่/det-udom/,/บริการ/รับซื้อ-ipad-อุบล/,รับซื้อ iPad เดชอุดม,,det-udom,,,,,5,0.0,0.0,,5,5,4,4,3,26,2,2,1,ข้อมูลบริการจริงของอำเภอ + วิธีส่งรูป/ประเมิน + logistics/จุดนัดหมายที่ตกลงจริง + product-specific checks; ห้าม copy district template,/พื้นที่/det-udom/; /บริการ/รับซื้อ-ipad-อุบล/,/บริการ/รับซื้อ-ipad-อุบล/; /บทความ/sell-it-products-from-ubon-districts/,P1,W5,READY,Qualified architecture candidate; implement only with unique page content.,tablet,LOCKED
